,traj_id,t,u,v_meas_m,x_meas,a_true,v_true_m,v_true_km,x_true,a_true_shift,v_true_shift_m,x_true_shift
499,1.0,199.86649,602.3992,17.351551,769.81647,0.03007109,17.27622,62.194393,769.7198,0.02518896,17.279228,771.4474
500,1.0,200.26703,595.1203,17.349035,771.5269,0.02518896,17.279228,62.20522,771.4474,0.02014897,17.281748,773.1753
501,1.0,200.66756,587.5975,17.148664,773.3577,0.02014897,17.281748,62.21429,773.1753,0.014951283,17.283762,774.90344
502,1.0,201.06808,579.8306,17.267103,774.98145,0.014951283,17.283762,62.221542,774.90344,0.009596037,17.285257,776.63184
503,1.0,201.46863,571.81976,17.311712,776.5402,0.009596037,17.285257,62.226925,776.63184,0.004083401,17.286217,778.36035
504,1.0,201.86916,563.565,17.287378,778.2999,0.004083401,17.286217,62.230377,778.36035,-0.0015864748,17.286625,780.089
505,1.0,202.2697,555.06616,17.281836,780.22125,-0.0015864748,17.286625,62.23185,780.089,-0.007413437,17.286467,781.8176
506,1.0,202.67023,546.3234,17.25809,781.88495,-0.007413437,17.286467,62.231277,781.8176,-0.013397313,17.285725,783.54626
507,1.0,203.07076,537.3367,17.39157,783.5325,-0.013397313,17.285725,62.228607,783.54626,-0.019537995,17.284386,785.27484
508,1.0,203.4713,528.1059,17.332567,785.35,-0.019537995,17.284386,62.223785,785.27484,-0.02583529,17.282433,787.0033
509,1.0,203.87183,518.63116,17.444447,787.0084,-0.02583529,17.282433,62.216755,787.0033,-0.03228903,17.279848,788.73157
510,1.0,204.27237,508.91245,17.294447,788.7838,-0.03228903,17.279848,62.20745,788.73157,-0.038899112,17.276619,790.45953
511,1.0,204.6729,498.94974,17.340765,790.5384,-0.038899112,17.276619,62.195827,790.45953,-0.04566537,17.27273,792.1872
512,1.0,205.07343,488.74304,17.214487,792.3097,-0.04566537,17.27273,62.181828,792.1872,-0.052587632,17.268164,793.9145
513,1.0,205.47397,478.2924,17.318478,793.9294,-0.052587632,17.268164,62.165386,793.9145,-0.05966577,17.262905,795.6413
514,1.0,205.8745,467.59772,17.123766,795.55176,-0.05966577,17.262905,62.146458,795.6413,-0.066899635,17.256939,797.3676
515,1.0,206.27504,456.6591,17.16604,797.40015,-0.066899635,17.256939,62.124977,797.3676,-0.07428906,17.25025,799.0933
516,1.0,206.67557,445.47644,17.264362,799.1627,-0.07428906,17.25025,62.1009,799.0933,-0.08183393,17.24282,800.81836
517,1.0,207.0761,434.04984,17.156025,800.9391,-0.08183393,17.24282,62.074154,800.81836,-0.089534074,17.234638,802.54266
518,1.0,207.47664,422.37924,17.342262,802.5563,-0.089534074,17.234638,62.044697,802.54266,-0.097389355,17.225685,804.2661
519,1.0,207.87717,410.46466,17.0152,804.23883,-0.097389355,17.225685,62.012466,804.2661,-0.105399646,17.215946,805.9887
520,1.0,208.27771,398.3061,17.14256,805.90686,-0.105399646,17.215946,61.977406,805.9887,-0.113564774,17.205406,807.7103
521,1.0,208.67824,385.90353,17.0913,807.5267,-0.113564774,17.205406,61.93946,807.7103,-0.12188464,17.19405,809.43085
522,1.0,209.07877,373.25702,17.211166,809.74567,-0.12188464,17.19405,61.89858,809.43085,-0.13035905,17.181862,811.15027
523,1.0,209.47931,360.3665,17.034988,811.19135,-0.13035905,17.181862,61.854702,811.15027,-0.13898791,17.168825,812.86847
524,1.0,209.87984,347.232,17.36215,812.8506,-0.13898791,17.168825,61.80777,812.86847,-0.1477711,17.154926,814.5853
525,1.0,210.28038,333.8535,17.155329,814.66595,-0.1477711,17.154926,61.757732,814.5853,-0.15670845,17.14015,816.30084
526,1.0,210.68091,320.23102,17.169455,816.2646,-0.15670845,17.14015,61.70454,816.30084,-0.16579983,17.12448,818.01483
527,1.0,211.08144,306.36456,17.036442,817.91724,-0.16579983,17.12448,61.648125,818.01483,-0.17504512,17.107899,819.7273
528,1.0,211.48198,292.25412,17.200806,819.7057,-0.17504512,17.107899,61.588432,819.7273,-0.18444417,17.090395,821.4381
529,1.0,211.8825,277.8997,17.13827,821.56525,-0.18444417,17.090395,61.52542,821.4381,-0.19399689,17.07195,823.14716
530,1.0,212.28305,263.30127,17.192308,823.2172,-0.19399689,17.07195,61.459023,823.14716,-0.20370312,17.052551,824.8544
531,1.0,212.68358,248.45886,17.10639,824.81586,-0.20370312,17.052551,61.389183,824.8544,-0.21356276,17.03218,826.55963
532,1.0,213.0841,233.37247,17.071758,826.71216,-0.21356276,17.03218,61.31585,826.55963,-0.22357567,17.010824,828.2629
533,1.0,213.48465,218.0421,16.892853,828.3159,-0.22357567,17.010824,61.238964,828.2629,-0.23374175,16.988466,829.964
534,1.0,213.88518,202.46774,17.041924,830.00507,-0.23374175,16.988466,61.158478,829.964,-0.24406084,16.965092,831.66284
535,1.0,214.28572,186.64941,16.95565,831.6124,-0.24406084,16.965092,61.07433,831.66284,-0.25453287,16.940685,833.3594
536,1.0,214.68625,170.58708,16.872318,833.40375,-0.25453287,16.940685,60.986465,833.3594,-0.26515773,16.915232,835.05347
537,1.0,215.08678,154.28078,16.850851,835.04663,-0.26515773,16.915232,60.894833,835.05347,-0.2759353,16.888716,836.745
538,1.0,215.48732,137.73048,16.879385,836.6937,-0.2759353,16.888716,60.799374,836.745,-0.2868654,16.861122,838.43384
539,1.0,215.88785,120.9362,16.727663,838.663,-0.2868654,16.861122,60.70004,838.43384,-0.29794806,16.832436,840.11993
540,1.0,216.28839,103.897934,16.890354,840.14746,-0.29794806,16.832436,60.596767,840.11993,-0.3091824,16.80264,841.80316
541,1.0,216.68892,86.61666,16.976023,841.7563,-0.3091824,16.80264,60.489506,841.80316,-0.32033557,16.771723,843.4834
542,1.0,217.08945,69.441635,16.76271,843.2337,-0.32033557,16.771723,60.3782,843.4834,-0.33121967,16.739689,845.1606
543,1.0,217.48999,52.654785,16.702156,845.1768,-0.33121967,16.739689,60.26288,845.1606,-0.34183505,16.706568,846.83453
544,1.0,217.89052,36.25612,16.755648,846.7333,-0.34183505,16.706568,60.143642,846.83453,-0.35218203,16.672384,848.5052
545,1.0,218.29106,20.245628,16.682545,848.61804,-0.35218203,16.672384,60.02058,848.5052,-0.36226088,16.637167,850.1724
546,1.0,218.69159,4.6233187,16.581266,849.941,-0.36226088,16.637167,59.8938,850.1724,-0.3720719,16.60094,851.8361
547,1.0,219.09212,-10.610811,16.65624,851.8458,-0.3720719,16.60094,59.763386,851.8361,-0.38161543,16.563734,853.4962
548,1.0,219.49266,-25.456762,16.772709,853.56586,-0.38161543,16.563734,59.62944,853.4962,-0.39089173,16.525572,855.1526
549,1.0,219.89319,-39.91453,16.608551,855.12714,-0.39089173,16.525572,59.492058,855.1526,-0.39990112,16.486483,856.8051
550,1.0,220.29373,-53.984123,16.39763,856.7822,-0.39990112,16.486483,59.351337,856.8051,-0.40864396,16.446493,858.45374
551,1.0,220.69426,-67.665535,16.336796,858.5437,-0.40864396,16.446493,59.207375,858.45374,-0.41712046,16.405628,860.0984
552,1.0,221.09479,-80.95877,16.557604,860.1685,-0.41712046,16.405628,59.06026,860.0984,-0.42533097,16.363916,861.73895
553,1.0,221.49533,-93.86382,16.45806,861.5232,-0.42533097,16.363916,58.9101,861.73895,-0.43327576,16.321383,863.37537
554,1.0,221.89586,-106.3807,16.405426,863.1874,-0.43327576,16.321383,58.756977,863.37537,-0.44095513,16.278055,865.0075
555,1.0,222.2964,-118.50939,16.224098,865.0746,-0.44095513,16.278055,58.600998,865.0075,-0.4483694,16.23396,866.6353
556,1.0,222.69693,-130.24991,16.17563,866.56964,-0.4483694,16.23396,58.442253,866.6353,-0.4555189,16.189123,868.2587
557,1.0,223.09746,-141.60223,16.119085,868.28033,-0.4555189,16.189123,58.28084,868.2587,-0.46240383,16.143572,869.8776
558,1.0,223.498,-152.56639,16.070658,869.9336,-0.46240383,16.143572,58.116856,869.8776,-0.46902454,16.097332,871.492
559,1.0,223.89853,-163.14236,16.267286,871.35046,-0.46902454,16.097332,57.950394,871.492,-0.47538128,16.05043,873.10175
560,1.0,224.29907,-173.33017,16.03377,873.1063,-0.47538128,16.05043,57.781548,873.10175,-0.48147437,16.002892,874.7068
561,1.0,224.6996,-183.12979,15.923365,874.6514,-0.48147437,16.002892,57.61041,874.7068,-0.4873041,15.954744,876.30707
562,1.0,225.10013,-192.54123,16.09854,876.3161,-0.4873041,15.954744,57.437077,876.30707,-0.4928707,15.9060135,877.9025
563,1.0,225.50067,-201.56448,15.900993,877.89703,-0.4928707,15.9060135,57.261646,877.9025,-0.4981745,15.856727,879.4931
564,1.0,225.9012,-210.19955,15.802093,879.5146,-0.4981745,15.856727,57.084213,879.4931,-0.5032158,15.80691,881.0788
565,1.0,226.30174,-218.44646,15.8501835,881.01337,-0.5032158,15.80691,56.904873,881.0788,-0.5079948,15.756588,882.6595
566,1.0,226.70227,-226.30518,15.912734,882.6791,-0.5079948,15.756588,56.723717,882.6595,-0.5125118,15.705789,884.23517
567,1.0,227.1028,-233.77571,15.641581,884.40826,-0.5125118,15.705789,56.540836,884.23517,-0.5167671,15.654537,885.8057
568,1.0,227.50334,-240.85808,15.473057,885.6733,-0.5167671,15.654537,56.35633,885.8057,-0.5207609,15.60286,887.37115
569,1.0,227.90387,-247.55226,15.563869,887.3473,-0.5207609,15.60286,56.170296,887.37115,-0.5244936,15.550784,888.93146
570,1.0,228.30441,-253.85826,15.615076,888.9998,-0.5244936,15.550784,55.982822,888.93146,-0.52796537,15.498335,890.4865
571,1.0,228.70494,-259.7761,15.479171,890.3776,-0.52796537,15.498335,55.794003,890.4865,-0.53117645,15.4455385,892.0363
572,1.0,229.10547,-265.30573,15.210131,892.009,-0.53117645,15.4455385,55.60394,892.0363,-0.5341271,15.392421,893.5809
573,1.0,229.50601,-270.44717,15.381709,893.4956,-0.5341271,15.392421,55.412712,893.5809,-0.5368177,15.339008,895.1201
574,1.0,229.90654,-275.20047,15.373815,895.1248,-0.5368177,15.339008,55.22043,895.1201,-0.5392484,15.285327,896.654
575,1.0,230.30708,-279.56558,15.074945,896.5925,-0.5392484,15.285327,55.027176,896.654,-0.54141945,15.231402,898.1825
576,1.0,230.70761,-283.5425,15.219568,898.03503,-0.54141945,15.231402,54.833046,898.1825,-0.5433311,15.17726,899.7056
577,1.0,231.10814,-287.13126,15.340802,899.50903,-0.5433311,15.17726,54.638138,899.7056,-0.54498357,15.122928,901.2233
578,1.0,231.50868,-290.33182,15.093982,901.3277,-0.54498357,15.122928,54.44254,901.2233,-0.5463772,15.068429,902.7356
579,1.0,231.90921,-293.1442,15.142476,902.6531,-0.5463772,15.068429,54.24634,902.7356,-0.5475121,15.013791,904.24243
580,1.0,232.30975,-295.5684,15.070073,904.1552,-0.5475121,15.013791,54.04965,904.24243,-0.54838866,14.95904,905.74384
581,1.0,232.71028,-297.60443,15.022074,905.6373,-0.54838866,14.95904,53.852543,905.74384,-0.54900694,14.904201,907.23975
582,1.0,233.11081,-299.2523,14.900843,907.3495,-0.54900694,14.904201,53.65512,907.23975,-0.5493673,14.849299,908.73016
583,1.0,233.51135,-300.51193,14.850954,908.6318,-0.5493673,14.849299,53.457478,908.73016,-0.54947,14.794363,910.2151
584,1.0,233.91188,-301.38342,14.880145,910.3755,-0.54947,14.794363,53.259705,910.2151,-0.54931515,14.739416,911.6945
585,1.0,234.31242,-301.86673,14.643219,911.5208,-0.54931515,14.739416,53.061897,911.6945,-0.548903,14.6844845,913.16846
586,1.0,234.71295,-301.96188,14.471469,913.0369,-0.548903,14.6844845,52.864143,913.16846,-0.5482338,14.629594,914.6369
587,1.0,235.11348,-301.66882,14.664276,914.7173,-0.5482338,14.629594,52.66654,914.6369,-0.5473078,14.574771,916.09985
588,1.0,235.51402,-300.98758,14.449369,916.16736,-0.5473078,14.574771,52.469173,916.09985,-0.5461251,14.5200405,917.5573
589,1.0,235.91455,-299.91818,14.269527,917.4503,-0.5461251,14.5200405,52.272144,917.5573,-0.5446861,14.465428,919.00934
590,1.0,236.3151,-298.4606,14.462553,919.02423,-0.5446861,14.465428,52.075542,919.00934,-0.5429908,14.41096,920.4559
591,1.0,236.71562,-296.61484,14.263261,920.4669,-0.5429908,14.41096,51.879456,920.4559,-0.5410395,14.356661,921.897
592,1.0,237.11615,-294.3809,14.3425455,921.8124,-0.5410395,14.356661,51.68398,921.897,-0.5388325,14.302557,923.33264
593,1.0,237.5167,-291.75876,14.06891,923.23126,-0.5388325,14.302557,51.489204,923.33264,-0.5363698,14.248673,924.7629
594,1.0,237.91722,-288.74844,14.108231,924.7161,-0.5363698,14.248673,51.295223,924.7629,-0.53365177,14.195037,926.18774
595,1.0,238.31776,-285.34995,14.278103,926.33966,-0.53365177,14.195037,51.10213,926.18774,-0.5306786,14.141672,927.60724
596,1.0,238.71829,-281.5633,13.99404,927.37146,-0.5306786,14.141672,50.91002,927.60724,-0.5274503,14.088604,929.0214
597,1.0,239.11882,-277.38846,14.250207,929.00165,-0.5274503,14.088604,50.71897,929.0214,-0.52396727,14.035859,930.4303
598,1.0,239.51936,-272.8254,14.01427,930.4378,-0.52396727,14.035859,50.52909,930.4303,-0.5202296,13.983462,931.83386
599,1.0,239.91989,-267.8742,14.014144,931.87787,-0.5202296,13.983462,50.34046,931.83386,-0.5162375,13.931439,933.23224
600,1.0,240.32043,-262.53482,13.772475,933.07556,-0.5162375,13.931439,50.15318,933.23224,-0.51199114,13.879816,934.62537
601,1.0,240.72096,-256.80728,13.78643,934.53577,-0.51199114,13.879816,49.967335,934.62537,-0.50749075,13.828617,936.01337
602,1.0,241.12149,-250.69153,13.913967,936.08826,-0.50749075,13.828617,49.78302,936.01337,-0.50273645,13.777868,937.39624
603,1.0,241.52203,-244.1876,13.78464,937.3818,-0.50273645,13.777868,49.600323,937.39624,-0.49772844,13.727594,938.77405
604,1.0,241.92256,-237.2955,13.546516,938.6708,-0.49772844,13.727594,49.41934,938.77405,-0.49246687,13.677821,940.1468
605,1.0,242.3231,-230.01523,13.785489,940.09186,-0.49246687,13.677821,49.240154,940.1468,-0.48695195,13.628574,941.5146
606,1.0,242.72363,-222.34677,13.603023,941.491,-0.48695195,13.628574,49.062866,941.5146,-0.48118383,13.579879,942.87744
607,1.0,243.12416,-214.29013,13.680409,942.91974,-0.48118383,13.579879,48.88756,942.87744,-0.4751627,13.53176,944.2354
608,1.0,243.5247,-205.8453,13.508906,944.04193,-0.4751627,13.53176,48.714336,944.2354,-0.46888873,13.484244,945.58856
609,1.0,243.92523,-197.0123,13.443718,945.41516,-0.46888873,13.484244,48.543278,945.58856,-0.46236205,13.437355,946.937
610,1.0,244.32578,-187.79112,13.543012,947.0191,-0.46236205,13.437355,48.374477,946.937,-0.45558283,13.391119,948.28076
611,1.0,244.7263,-178.18176,13.436627,948.1007,-0.45558283,13.391119,48.208027,948.28076,-0.44855127,13.345561,949.6199
612,1.0,245.12683,-168.18423,13.303805,949.62714,-0.44855127,13.345561,48.044018,949.6199,-0.4412675,13.300706,950.9544
613,1.0,245.52737,-157.79851,13.210425,950.9147,-0.4412675,13.300706,47.88254,950.9544,-0.43373165,13.256579,952.2845
614,1.0,245.9279,-147.02461,13.301818,952.25244,-0.43373165,13.256579,47.723686,952.2845,-0.42594394,13.213206,953.61017
615,1.0,246.32845,-135.86253,13.22397,953.5662,-0.42594394,13.213206,47.567543,953.61017,-0.4179045,13.170612,954.9315
616,1.0,246.72897,-124.31229,13.351475,954.9102,-0.4179045,13.170612,47.414204,954.9315,-0.40961346,13.128822,956.2486
617,1.0,247.1295,-112.37385,13.154426,956.17346,-0.40961346,13.128822,47.26376,956.2486,-0.401071,13.087861,957.56146
618,1.0,247.53004,-100.04723,13.136192,957.37695,-0.401071,13.087861,47.1163,957.56146,-0.39227727,13.047754,958.87024
619,1.0,247.93057,-87.33244,13.081017,958.90497,-0.39227727,13.047754,46.971912,958.87024,-0.3832324,13.008527,960.175
620,1.0,248.33112,-74.22947,13.044564,960.14606,-0.3832324,13.008527,46.830696,960.175,-0.3739366,12.970203,961.4758
621,1.0,248.73164,-60.738316,12.778177,961.4038,-0.3739366,12.970203,46.69273,961.4758,-0.36438993,12.93281,962.7728
622,1.0,249.13217,-46.858982,13.044668,962.7256,-0.36438993,12.93281,46.558113,962.7728,-0.35459262,12.896371,964.0661
623,1.0,249.53271,-32.59147,12.979803,964.07355,-0.35459262,12.896371,46.426933,964.0661,-0.34454477,12.860911,965.3557
624,1.0,249.93324,-17.935778,12.931723,965.2169,-0.34454477,12.860911,46.29928,965.3557,-0.33437788,12.826457,966.6418
625,1.0,250.33377,-3.088926,12.857863,966.6781,-0.33437788,12.826457,46.175243,966.6418,-0.32433367,12.793019,967.92444
626,1.0,250.73431,11.586591,12.864294,967.8122,-0.32433367,12.793019,46.054867,967.92444,-0.31441724,12.760586,969.20374
627,1.0,251.13484,26.082895,12.847539,969.07043,-0.31441724,12.760586,45.938107,969.20374,-0.30462846,12.729144,970.4798
628,1.0,251.53539,40.399986,12.686181,970.4517,-0.30462846,12.729144,45.824917,970.4798,-0.2949672,12.698681,971.7527
629,1.0,251.93591,54.53787,12.451115,971.7422,-0.2949672,12.698681,45.71525,971.7527,-0.28543326,12.669184,973.0226
630,1.0,252.33644,68.49654,12.636721,972.9052,-0.28543326,12.669184,45.60906,973.0226,-0.27602658,12.64064,974.2895
631,1.0,252.73698,82.275986,12.7300625,974.43774,-0.27602658,12.64064,45.5063,974.2895,-0.266747,12.613038,975.5535
632,1.0,253.13751,95.87623,12.610257,975.6633,-0.266747,12.613038,45.406937,975.5535,-0.25759435,12.586364,976.8148
633,1.0,253.53806,109.29726,12.58715,976.74884,-0.25759435,12.586364,45.31091,976.8148,-0.24856853,12.560604,978.0734
634,1.0,253.93858,122.53908,12.871086,978.21265,-0.24856853,12.560604,45.218174,978.0734,-0.23966944,12.535748,979.32947
635,1.0,254.33911,135.60168,12.490114,979.3988,-0.23966944,12.535748,45.12869,979.32947,-0.23089689,12.511781,980.58307
636,1.0,254.73965,148.48508,12.515571,980.64667,-0.23089689,12.511781,45.042408,980.58307,-0.22225079,12.488691,981.8342
637,1.0,255.14018,161.18925,12.426101,981.96857,-0.22225079,12.488691,44.959286,981.8342,-0.213731,12.466466,983.08307
638,1.0,255.54073,173.71422,12.366035,983.15045,-0.213731,12.466466,44.879276,983.08307,-0.20533742,12.445093,984.3297
639,1.0,255.94125,186.05997,12.409009,984.32245,-0.20533742,12.445093,44.802334,984.3297,-0.19706991,12.42456,985.5742
640,1.0,256.3418,198.22652,12.405356,985.5557,-0.19706991,12.42456,44.728413,985.5742,-0.18892835,12.404853,986.81665
641,1.0,256.7423,210.21384,12.336456,986.84296,-0.18892835,12.404853,44.65747,986.81665,-0.18091264,12.38596,988.0571
642,1.0,257.14285,222.02196,12.324871,988.1109,-0.18091264,12.38596,44.589455,988.0571,-0.17302264,12.367868,989.2957
643,1.0,257.5434,233.65086,12.323583,989.3066,-0.17302264,12.367868,44.524326,989.2957,-0.16525824,12.350566,990.53253
644,1.0,257.94394,245.10056,12.430399,990.5324,-0.16525824,12.350566,44.462036,990.53253,-0.15761934,12.33404,991.7676
645,1.0,258.34445,256.37103,12.405179,991.86414,-0.15761934,12.33404,44.402542,991.7676,-0.15010583,12.318277,993.001
646,1.0,258.745,267.46228,12.550166,992.9967,-0.15010583,12.318277,44.3458,993.001,-0.14271758,12.303267,994.2328
647,1.0,259.14554,278.37436,12.294691,994.05194,-0.14271758,12.303267,44.29176,994.2328,-0.13545449,12.288995,995.46313
648,1.0,259.54605,289.10718,12.076148,995.53064,-0.13545449,12.288995,44.24038,995.46313,-0.12831645,12.27545,996.692
649,1.0,259.9466,299.6608,12.326619,996.7478,-0.12831645,12.27545,44.191616,996.692,-0.12130335,12.262618,997.91956
650,1.0,260.34714,310.03522,12.161787,997.8685,-0.12130335,12.262618,44.145424,997.91956,-0.114415094,12.250487,999.1458
651,1.0,260.74765,320.23044,12.322497,999.22675,-0.114415094,12.250487,44.101753,999.1458,-0.10765156,12.239046,1000.37085
652,1.0,261.1482,330.24643,12.301493,1000.54767,-0.10765156,12.239046,44.060566,1000.37085,-0.10101266,12.228281,1001.5947
653,1.0,261.54874,340.0832,12.130593,1001.7669,-0.10101266,12.228281,44.02181,1001.5947,-0.094498284,12.21818,1002.81757
654,1.0,261.94928,349.74075,12.352048,1002.96124,-0.094498284,12.21818,43.985447,1002.81757,-0.08810831,12.20873,1004.03937
655,1.0,262.3498,359.21912,12.25594,1004.0661,-0.08810831,12.20873,43.951427,1004.03937,-0.08184266,12.199919,1005.26025
656,1.0,262.75034,368.51825,12.142413,1005.0835,-0.08184266,12.199919,43.919704,1005.26025,-0.07570122,12.191734,1006.4802
657,1.0,263.15088,377.63818,12.1434355,1006.43054,-0.07570122,12.191734,43.890244,1006.4802,-0.06968392,12.184164,1007.6994
658,1.0,263.5514,386.5789,12.034792,1007.70715,-0.06968392,12.184164,43.862988,1007.6994,-0.063790604,12.177196,1008.91785
659,1.0,263.95193,395.3404,12.092246,1008.998,-0.063790604,12.177196,43.837902,1008.91785,-0.05802122,12.170816,1010.13556
660,1.0,264.35248,403.9227,12.17812,1010.0989,-0.05802122,12.170816,43.814938,1010.13556,-0.05237566,12.165014,1011.35266
661,1.0,264.753,412.32578,12.270045,1011.5292,-0.05237566,12.165014,43.79405,1011.35266,-0.04685382,12.159777,1012.56915
662,1.0,265.15353,420.54962,12.139082,1012.5636,-0.04685382,12.159777,43.775196,1012.56915,-0.04145561,12.155091,1013.78516
663,1.0,265.55408,428.59427,12.168399,1013.7423,-0.04145561,12.155091,43.758327,1013.78516,-0.036180913,12.150946,1015.0007
664,1.0,265.95462,436.45972,12.134744,1015.0034,-0.036180913,12.150946,43.743404,1015.0007,-0.031029658,12.147327,1016.21576
665,1.0,266.35513,444.14594,12.424842,1016.2445,-0.031029658,12.147327,43.730377,1016.21576,-0.026001746,12.144224,1017.4305
666,1.0,266.75568,451.65295,12.150989,1017.48065,-0.026001746,12.144224,43.719204,1017.4305,-0.02109708,12.141624,1018.6449
667,1.0,267.15622,458.98077,12.095131,1018.49854,-0.02109708,12.141624,43.709846,1018.6449,-0.016315555,12.139515,1019.8591
668,1.0,267.55673,466.12933,12.109655,1019.8578,-0.016315555,12.139515,43.70225,1019.8591,-0.011657089,12.137883,1021.073
669,1.0,267.95728,473.09872,12.001425,1020.9648,-0.011657089,12.137883,43.696377,1021.073,-0.0071215928,12.136718,1022.2868
670,1.0,268.35782,479.8889,12.089028,1022.1852,-0.0071215928,12.136718,43.692184,1022.2868,-0.0027089606,12.136005,1023.5005
671,1.0,268.75833,486.49985,12.119929,1023.4528,-0.0027089606,12.136005,43.689617,1023.5005,0.0015808992,12.135735,1024.7141
672,1.0,269.15887,492.93158,12.123878,1024.4965,0.0015808992,12.135735,43.688644,1024.7141,0.0057480643,12.135893,1025.9277
673,1.0,269.55942,499.1841,12.194588,1026.0016,0.0057480643,12.135893,43.689213,1025.9277,0.009792631,12.136468,1027.1414
674,1.0,269.95996,505.25742,12.157032,1027.2399,0.009792631,12.136468,43.691284,1027.1414,0.013714704,12.137447,1028.355
675,1.0,270.36047,511.15152,11.9965925,1028.3035,0.013714704,12.137447,43.69481,1028.355,0.017514357,12.138819,1029.5687
676,1.0,270.76102,516.8664,12.172801,1029.687,0.017514357,12.138819,43.699745,1029.5687,0.021191694,12.140571,1030.7826
677,1.0,271.16156,522.4021,12.012622,1030.8983,0.021191694,12.140571,43.706055,1030.7826,0.024746802,12.14269,1031.9967
678,1.0,271.56207,527.75854,12.244785,1031.9625,0.024746802,12.14269,43.71368,1031.9967,0.028179767,12.1451645,1033.2109
679,1.0,271.96262,532.9358,12.220015,1033.1477,0.028179767,12.1451645,43.72259,1033.2109,0.031490687,12.147983,1034.4254
680,1.0,272.36316,537.93384,12.165807,1034.5571,0.031490687,12.147983,43.732735,1034.4254,0.03467965,12.151132,1035.6403
681,1.0,272.76367,542.7526,12.107274,1035.5022,0.03467965,12.151132,43.744072,1035.6403,0.03774674,12.154599,1036.8553
682,1.0,273.1642,547.3923,12.090018,1036.8501,0.03774674,12.154599,43.756557,1036.8553,0.040692057,12.158374,1038.0708
683,1.0,273.56476,551.85266,12.269455,1038.079,0.040692057,12.158374,43.770145,1038.0708,0.04351568,12.162443,1039.2866
684,1.0,273.9653,556.13385,12.020723,1039.2914,0.04351568,12.162443,43.784794,1039.2866,0.046217695,12.166795,1040.5028
685,1.0,274.3658,560.23584,12.166729,1040.586,0.046217695,12.166795,43.80046,1040.5028,0.048798215,12.171416,1041.7195
686,1.0,274.76636,564.15857,12.386002,1041.8035,0.048798215,12.171416,43.817097,1041.7195,0.0512573,12.176296,1042.9366
687,1.0,275.1669,567.90216,12.093455,1042.9706,0.0512573,12.176296,43.834663,1042.9366,0.05359506,12.181422,1044.1543
688,1.0,275.5674,571.4665,12.290004,1044.0453,0.05359506,12.181422,43.85312,1044.1543,0.055811573,12.186782,1045.3724
689,1.0,275.96796,574.8516,12.015358,1045.3214,0.055811573,12.186782,43.872414,1045.3724,0.057906933,12.192363,1046.5911
690,1.0,276.3685,578.0575,12.162248,1046.5029,0.057906933,12.192363,43.892506,1046.5911,0.05988124,12.1981535,1047.8103
691,1.0,276.769,581.0842,12.341062,1047.6744,0.05988124,12.1981535,43.913353,1047.8103,0.06173457,12.204142,1049.0302
692,1.0,277.16956,583.9317,12.206286,1049.0245,0.06173457,12.204142,43.93491,1049.0302,0.06346702,12.210315,1050.2506
693,1.0,277.5701,586.6,12.305622,1050.0736,0.06346702,12.210315,43.95713,1050.2506,0.06507865,12.216661,1051.4717
694,1.0,277.97064,589.08905,12.271662,1051.492,0.06507865,12.216661,43.97998,1051.4717,0.066569604,12.223169,1052.6934
695,1.0,278.37115,591.39886,12.34066,1052.7074,0.066569604,12.223169,44.003407,1052.6934,0.06793993,12.229826,1053.9156
696,1.0,278.7717,593.52954,12.2817335,1053.7634,0.06793993,12.229826,44.02737,1053.9156,0.06918972,12.23662,1055.1387
697,1.0,279.17224,595.48096,12.184504,1055.0125,0.06918972,12.23662,44.05183,1055.1387,0.07031907,12.243539,1056.3623
698,1.0,279.57275,597.2532,12.131592,1056.3346,0.07031907,12.243539,44.07674,1056.3623,0.071328096,12.25057,1057.5867
699,1.0,279.9733,598.8461,12.276096,1057.4535,0.071328096,12.25057,44.10205,1057.5867,0.072216846,12.257703,1058.8118
700,1.0,280.37384,600.25995,12.28627,1059.0271,0.072216846,12.257703,44.127728,1058.8118,0.07298543,12.264924,1060.0376
701,1.0,280.77435,601.4945,12.262043,1060.0007,0.07298543,12.264924,44.153725,1060.0376,0.07363395,12.2722225,1061.264
702,1.0,281.1749,602.54987,12.408409,1061.2527,0.07363395,12.2722225,44.18,1061.264,0.07416246,12.279586,1062.4912
703,1.0,281.57544,603.426,12.357012,1062.3977,0.07416246,12.279586,44.20651,1062.4912,0.07457108,12.287002,1063.7191
704,1.0,281.97598,604.123,12.334476,1063.6886,0.07457108,12.287002,44.233204,1063.7191,0.074859895,12.294458,1064.9479
705,1.0,282.3765,604.6407,12.182443,1065.0887,0.074859895,12.294458,44.260048,1064.9479,0.07502898,12.301945,1066.1774
706,1.0,282.77704,604.9792,12.185819,1066.1879,0.07502898,12.301945,44.287,1066.1774,0.07507844,12.309447,1067.4076
707,1.0,283.17758,605.1385,12.308915,1067.4915,0.07507844,12.309447,44.31401,1067.4076,0.075008355,12.316956,1068.6385
708,1.0,283.5781,605.1186,12.305491,1068.6208,0.075008355,12.316956,44.341038,1068.6385,0.07481884,12.324456,1069.8702
709,1.0,283.97864,604.91943,12.409675,1069.7565,0.07481884,12.324456,44.368042,1069.8702,0.074509956,12.331938,1071.1027
710,1.0,284.37918,604.5411,12.341476,1071.0698,0.074509956,12.331938,44.394974,1071.1027,0.07408181,12.339389,1072.3358
