t,fv0_x,fv0_v,fv0_v_kmh,fv0_u,fv0_a,lv_x,lv_v,d_fv0_lv,d*_fv0_lv
10.8,-3.3088088,0.2620592,0.94341314,278.64072,-0.053246416,5.809086e-09,1.2433291e-08,3.3088088,2.2620592
10.85,-3.2957795,0.2594816,0.93413377,271.36383,-0.058908302,6.376028e-09,1.0244396e-08,3.2957795,2.2594817
10.9,-3.2828815,0.25670326,0.9241317,271.63528,-0.05869101,6.818202e-09,7.44255e-09,3.2828815,2.2567031
10.95,-3.2701104,0.2536581,0.9131691,281.58084,-0.050938804,7.1049593e-09,4.027751e-09,3.2701104,2.253658
11.0,-3.2575052,0.25136194,0.904903,268.52286,-0.061103687,7.205653e-09,-3.3087225e-24,3.2575052,2.2513618
11.05,-3.2450042,0.24830803,0.8939089,280.91025,-0.05144975,7.0896355e-09,-4.6407034e-09,3.2450042,2.248308
11.1,-3.2326531,0.24569635,0.8845069,280.11615,-0.052062675,6.726259e-09,-9.894359e-09,3.2326531,2.2456963
11.15,-3.220444,0.24335597,0.8760815,271.60583,-0.058685694,6.0848757e-09,-1.5760968e-08,3.220444,2.243356
11.2,-3.2083364,0.24031511,0.8651344,286.714,-0.046912808,5.1348383e-09,-2.2240528e-08,3.2083364,2.2403152
11.25,-3.1963897,0.23810413,0.85717493,276.04446,-0.05521774,3.845499e-09,-2.933304e-08,3.1963897,2.238104
11.3,-3.1845524,0.23546821,0.8476856,280.0899,-0.052061517,2.1862105e-09,-3.7038504e-08,3.1845524,2.2354681
11.35,-3.172837,0.23276274,0.8379459,287.3706,-0.046385508,1.2632485e-10,-4.5356924e-08,3.172837,2.2327628
11.4,-3.1612713,0.2307232,0.83060354,274.06775,-0.056741696,-2.3648055e-09,-5.4288293e-08,3.1612713,2.2307231
11.45,-3.1497953,0.22787072,0.8203346,288.03717,-0.04585609,-5.3178284e-09,-6.3832616e-08,3.1497953,2.2278707
11.5,-3.138463,0.2256149,0.81221366,283.6209,-0.049290787,-8.763391e-09,-7.398989e-08,3.138463,2.2256148
11.55,-3.1272483,0.22332501,0.80397004,281.23102,-0.051147267,-1.26798225e-08,-8.266736e-08,3.1272483,2.223325
11.6,-3.116137,0.22067873,0.7944434,291.32397,-0.043281164,-1.6940813e-08,-8.777229e-08,3.116137,2.2206788
11.65,-3.1051688,0.21871556,0.78737605,280.13666,-0.051989894,-2.1367738e-08,-8.930468e-08,3.1051688,2.2187157
11.7,-3.094291,0.2161309,0.7780712,290.03235,-0.044277556,-2.5781967e-08,-8.726451e-08,3.0942907,2.216131
11.75,-3.0835392,0.21388075,0.76997066,289.9349,-0.044348743,-3.0004873e-08,-8.165179e-08,3.0835392,2.2138808
11.8,-3.0729096,0.21188292,0.7627785,282.4876,-0.05014463,-3.3857834e-08,-7.246653e-08,3.0729096,2.2118828
11.85,-3.062367,0.20928381,0.7534217,295.47617,-0.0400235,-3.7162213e-08,-5.970872e-08,3.062367,2.2092838
11.9,-3.051962,0.20739973,0.746639,286.01218,-0.04739028,-3.973939e-08,-4.337836e-08,3.051962,2.2073996
11.95,-3.0416496,0.20512845,0.7384624,290.00037,-0.044279464,-4.1410736e-08,-2.3475454e-08,3.0416496,2.2051284
12.0,-3.0314429,0.20282216,0.73015976,295.9576,-0.03963505,-4.1997623e-08,0.0,3.0314426,2.2028222
12.05,-3.021364,0.20108907,0.72392064,284.0067,-0.048938967,-4.1321425e-08,2.7048001e-08,3.021364,2.2010891
12.1,-3.0113606,0.19862154,0.7150375,296.84888,-0.03893216,-3.920351e-08,5.766855e-08,3.0113606,2.1986215
12.15,-3.0014827,0.19671828,0.7081858,292.03857,-0.042674534,-3.5465256e-08,9.186165e-08,3.0014827,2.1967182
12.2,-2.9917033,0.19472906,0.7010246,290.8139,-0.043624178,-2.992803e-08,1.296273e-07,2.9917033,2.194729
12.25,-2.9820142,0.19247502,0.6929101,299.02988,-0.037220746,-2.241321e-08,1.7096549e-07,2.9820142,2.192475
12.3,-2.9724474,0.19080438,0.6868957,288.89456,-0.04511083,-1.2742167e-08,2.1587623e-07,2.9724474,2.1908045
12.35,-2.9629562,0.18854794,0.67877257,298.7055,-0.037465222,-7.3627393e-10,2.6435953e-07,2.9629562,2.1885478
12.4,-2.953577,0.18667294,0.6720226,296.75095,-0.038983557,1.3783098e-08,3.1641537e-07,2.953577,2.186673
12.45,-2.9442976,0.18488176,0.6655743,292.77112,-0.0420794,3.0994574e-08,3.7204373e-07,2.9442976,2.1848817
12.5,-2.9350975,0.1826892,0.65768117,302.69247,-0.03434794,5.1076785e-08,4.3124467e-07,2.9350975,2.1826892
12.55,-2.9260154,0.18111444,0.652012,293.02805,-0.04187147,7.390342e-08,4.8182073e-07,2.9260154,2.1811144
12.6,-2.9170074,0.17906041,0.6446175,299.81635,-0.036580388,9.87383e-08,5.115744e-07,2.9170074,2.1790605
12.65,-2.9080977,0.17717002,0.6378121,301.91928,-0.03493866,1.245403e-07,5.205058e-07,2.9080977,2.17717
12.7,-2.899293,0.175639,0.63230044,292.87384,-0.041980222,1.5026832e-07,5.0861485e-07,2.899293,2.175639
12.75,-2.8905537,0.17349102,0.6245676,304.82034,-0.032671653,1.7488122e-07,4.7590152e-07,2.890554,2.173491
12.8,-2.8819268,0.1719432,0.6189955,297.66052,-0.03824464,1.9733791e-07,4.223659e-07,2.881927,2.1719432
12.85,-2.8733768,0.17012218,0.6124399,300.1613,-0.036293235,2.1659726e-07,3.4800792e-07,2.873377,2.1701221
12.9,-2.8649118,0.16825382,0.6057138,304.87616,-0.032617368,2.3161815e-07,2.5282762e-07,2.864912,2.168254
12.95,-2.856549,0.16680893,0.6005122,296.25403,-0.039329443,2.4135946e-07,1.3682498e-07,2.8565493,2.1668088
13.0,-2.84825,0.16481687,0.59334075,306.3329,-0.03147575,2.447801e-07,0.0,2.8482502,2.1648169
13.05,-2.8400528,0.1632966,0.58786774,301.45242,-0.03527358,2.4083892e-07,-1.576473e-07,2.840053,2.1632967
13.1,-2.8319328,0.16161782,0.5818241,302.42545,-0.034512322,2.284948e-07,-3.3611695e-07,2.831933,2.1616178
13.15,-2.82389,0.15982075,0.5753547,307.9232,-0.030226883,2.0670664e-07,-5.3540896e-07,2.82389,2.1598208
13.2,-2.8159459,0.15847851,0.57052267,298.9702,-0.037196852,1.7443334e-07,-7.555232e-07,2.8159459,2.1584785
13.25,-2.808061,0.15659627,0.5637466,308.48956,-0.029779157,1.3063377e-07,-9.964599e-07,2.8080611,2.1565962
13.3,-2.8002708,0.15511023,0.5583968,305.47534,-0.032123614,7.4266794e-08,-1.2582188e-06,2.8002708,2.1551101
13.35,-2.7925596,0.15364295,0.5531146,302.41492,-0.034504104,4.29132e-09,-1.5408002e-06,2.7925596,2.153643
13.4,-2.7849133,0.15184334,0.54663604,310.94894,-0.02785396,-8.0333784e-08,-1.8442039e-06,2.784913,2.1518433
13.45,-2.777365,0.1505972,0.54214996,301.687,-0.035064753,-1.8064962e-07,-2.1684298e-06,2.7773647,2.150597
13.5,-2.7698739,0.14887077,0.53593475,308.92334,-0.029425424,-2.976973e-07,-2.5134782e-06,2.7698736,2.1488707
13.55,-2.7624674,0.14738901,0.5306004,308.5917,-0.02968067,-4.307407e-07,-2.808257e-06,2.762467,2.147389
13.6,-2.75514,0.14604254,0.52575314,304.3116,-0.033011317,-5.7548897e-07,-2.9816742e-06,2.7551396,2.1460426
13.65,-2.7478728,0.14434613,0.5196461,312.20636,-0.026859287,-7.258741e-07,-3.03373e-06,2.747872,2.1443462
13.7,-2.740696,0.1431185,0.5152266,305.04834,-0.03243155,-8.7582794e-07,-2.9644243e-06,2.7406952,2.1431186
13.75,-2.7335765,0.14151445,0.509452,310.9421,-0.027838087,-1.0192825e-06,-2.7737574e-06,2.7335756,2.1415145
13.8,-2.7265353,0.14010191,0.5043669,310.98657,-0.027800564,-1.1501696e-06,-2.4617289e-06,2.7265341,2.140102
13.85,-2.7195702,0.13884155,0.4998296,306.47772,-0.031309564,-1.2624213e-06,-2.0283387e-06,2.719569,2.1388416
13.9,-2.7126603,0.13721377,0.4939696,314.72128,-0.024886008,-1.3499695e-06,-1.4735873e-06,2.712659,2.1372137
13.95,-2.7058372,0.1360603,0.48981705,307.66135,-0.030382026,-1.406746e-06,-7.974744e-07,2.7058358,2.1360602
14.0,-2.6990697,0.13458146,0.4844933,311.94656,-0.02704161,-1.4266828e-06,0.0,2.6990683,2.1345816
14.05,-2.692372,0.13317741,0.4794387,314.2325,-0.025258409,-1.403712e-06,9.1883584e-07,2.6923707,2.1331775
14.1,-2.6857526,0.13207886,0.4754839,306.80728,-0.031039065,-1.3317652e-06,1.9590332e-06,2.6857512,2.132079
14.15,-2.6791801,0.13049549,0.46978375,316.0502,-0.02383729,-1.2047747e-06,3.1205918e-06,2.679179,2.1304955
14.2,-2.6726904,0.12937129,0.4657366,310.4328,-0.0282099,-1.0166721e-06,4.4035123e-06,2.6726892,2.1293712
14.25,-2.6662562,0.12802361,0.46088496,312.75085,-0.026401814,-7.613894e-07,5.807794e-06,2.6662555,2.1280236
14.3,-2.6598854,0.1266712,0.45601627,315.6933,-0.024107443,-4.328586e-07,7.333437e-06,2.659885,2.126671
14.35,-2.6535883,0.12559903,0.4521565,309.7203,-0.028757116,-2.5011646e-08,8.980442e-06,2.6535883,2.1255991
14.4,-2.6473384,0.12413519,0.4468867,317.3057,-0.022846518,4.6821958e-07,1.0748808e-05,2.6473389,2.1241353
14.45,-2.6411645,0.123051636,0.4429859,312.61124,-0.026500413,1.0529031e-06,1.2638535e-05,2.6411655,2.1230516
14.5,-2.6350439,0.12176846,0.43836644,315.0431,-0.024603853,1.7351072e-06,1.4649624e-05,2.6350455,2.1217685
14.55,-2.6289835,0.12049105,0.43376777,317.7099,-0.02252429,2.5105408e-06,1.6367721e-05,2.6289861,2.120491
14.6,-2.6229937,0.11949786,0.4301923,311.2605,-0.027545167,3.3541955e-06,1.737847e-05,2.622997,2.1194978
14.65,-2.6170468,0.1180846,0.42510456,319.2985,-0.021282166,4.2307042e-06,1.7681874e-05,2.6170511,2.1180847
14.7,-2.6111732,0.11705451,0.42139623,314.8875,-0.024715401,5.1046995e-06,1.7277931e-05,2.6111782,2.1170545
14.75,-2.6053522,0.11589477,0.4172212,315.21933,-0.024454622,5.9408135e-06,1.6166643e-05,2.605358,2.1158948
14.8,-2.5995839,0.11461821,0.41262555,319.86386,-0.020834805,6.70368e-06,1.43480065e-05,2.5995905,2.1146183
14.85,-2.5938864,0.11371277,0.40936598,312.43192,-0.026621066,7.357931e-06,1.1822025e-05,2.5938935,2.1137128
14.9,-2.5882285,0.11237805,0.404561,319.79877,-0.020880949,7.868199e-06,8.588696e-06,2.5882363,2.1123781
14.95,-2.5826385,0.11136576,0.40091673,316.70972,-0.023284696,8.199117e-06,4.6480213e-06,2.5826466,2.1113658
15.0,-2.5771,0.110267796,0.39696407,316.86996,-0.023157666,8.315317e-06,0.0,2.5771084,2.1102679
15.05,-2.5716124,0.10907689,0.3926768,320.52344,-0.020309854,8.181433e-06,-5.3553676e-06,2.5716207,2.109077
15.1,-2.5661895,0.108171076,0.38941586,314.9489,-0.024649542,7.762097e-06,-1.1418082e-05,2.5661974,2.108171
15.15,-2.560807,0.10692006,0.38491222,321.3477,-0.019663537,7.021941e-06,-1.8188142e-05,2.560814,2.10692
15.2,-2.5554883,0.10596478,0.38147318,318.14664,-0.02215463,5.925599e-06,-2.566555e-05,2.5554943,2.1059647
15.25,-2.550218,0.104911245,0.37768048,318.60193,-0.021797922,4.4377025e-06,-3.3850305e-05,2.5502226,2.1049113
15.3,-2.5449963,0.103767484,0.37356293,322.4427,-0.018804355,2.5228849e-06,-4.2742402e-05,2.544999,2.1037674
15.35,-2.5398378,0.10294232,0.37059236,315.88794,-0.023907615,1.4577856e-07,-5.234185e-05,2.539838,2.1029422
15.4,-2.5347154,0.10173247,0.3662369,322.63608,-0.018649615,-2.7289836e-06,-6.264864e-05,2.5347128,2.1017325
15.45,-2.5296543,0.10080844,0.3629104,320.08096,-0.020637715,-6.136769e-06,-7.3662784e-05,2.529648,2.1008084
15.5,-2.5246418,0.09986147,0.3595013,318.62637,-0.021768639,-1.0112945e-05,-8.5384265e-05,2.5246317,2.0998614
15.55,-2.5196717,0.098734386,0.3554438,323.6413,-0.01786067,-1.4632504e-05,-9.539807e-05,2.5196571,2.0987344
15.6,-2.5147634,0.097950295,0.35262108,317.53366,-0.022615816,-1.9549685e-05,-0.00010128915,2.5147438,2.0979502
15.65,-2.5098898,0.09682396,0.34856626,323.4309,-0.018020667,-2.4658351e-05,-0.000103057515,2.5098653,2.096824
15.7,-2.505073,0.095946185,0.34540626,321.38214,-0.019614503,-2.9752367e-05,-0.00010070317,2.5050433,2.095946
15.75,-2.5003011,0.09502297,0.34208268,321.31113,-0.019667938,-3.46256e-05,-9.4226096e-05,2.5002666,2.095023
15.8,-2.4955716,0.09400961,0.3384346,324.72766,-0.017005034,-3.907191e-05,-8.362631e-05,2.4955328,2.0940096
15.85,-2.4908974,0.093254656,0.33571678,319.84552,-0.020805797,-4.2885164e-05,-6.890381e-05,2.4908545,2.0932546
15.9,-2.4862564,0.09219811,0.3319132,325.59537,-0.016325587,-4.5859222e-05,-5.0058592e-05,2.4862103,2.0921981
15.95,-2.481669,0.091403194,0.3290515,322.92682,-0.018402305,-4.7787955e-05,-2.7090653e-05,2.4816213,2.0914032
16.0,-2.4771225,0.09053806,0.32593703,323.06036,-0.018296545,-4.846522e-05,0.0,2.4770741,2.090538
16.05,-2.4726152,0.08957806,0.32248104,326.82983,-0.015358898,-4.7684887e-05,3.121337e-05,2.4725676,2.0895782
16.1,-2.4681613,0.08891476,0.32009313,320.97507,-0.019917343,-4.5240817e-05,6.654946e-05,2.468116,2.0889149
16.15,-2.4637358,0.087912604,0.31648538,327.01263,-0.015213157,-4.0926872e-05,0.000106008265,2.463695,2.0879126
16.2,-2.4593613,0.08717076,0.31381473,324.6486,-0.01705283,-3.4536923e-05,0.00014958979,2.4593267,2.0871708
16.25,-2.4550252,0.086382315,0.31097633,324.27414,-0.017342852,-2.5864825e-05,0.00019729402,2.4549994,2.0863824
16.3,-2.4507248,0.08548962,0.30776265,327.8424,-0.014562043,-1.470445e-05,0.000249121,2.4507103,2.0854895
16.35,-2.4464734,0.08485552,0.30547988,323.0495,-0.018293548,-8.496597e-07,0.00030507066,2.4464726,2.0848556
16.4,-2.4422495,0.083935626,0.30216825,328.35107,-0.01416274,1.5905684e-05,0.00036514306,2.4422655,2.0839357
16.45,-2.438073,0.08326053,0.2997379,325.7498,-0.016187306,3.5767713e-05,0.00042933816,2.4381087,2.0832605
16.5,-2.4339297,0.08248572,0.29694858,326.9282,-0.015267993,5.8942565e-05,0.000497656,2.4339886,2.0824857
16.55,-2.4298227,0.08169169,0.2940901,328.76248,-0.013837827,8.528448e-05,0.0005560207,2.429908,2.0816917
16.6,-2.4257598,0.08107729,0.29187825,324.10574,-0.017463334,0.00011394391,0.0005903564,2.4258738,2.0810773
16.65,-2.421724,0.08018297,0.28865868,328.55774,-0.013994235,0.0001437194,0.00060066325,2.4218678,2.080183
16.7,-2.417735,0.0795021,0.28620756,325.3583,-0.01648464,0.00017340951,0.0005869411,2.4179084,2.079502
16.75,-2.4137805,0.07870328,0.28333178,325.75983,-0.016170332,0.00020181279,0.0005491899,2.4139824,2.0787032
16.8,-2.4098637,0.07785072,0.2802626,327.57724,-0.014753185,0.00022772778,0.00048740988,2.4100914,2.0778508
16.85,-2.405994,0.07718449,0.27786416,322.6453,-0.018592916,0.00024995304,0.00040160085,2.406244,2.0771844
16.9,-2.4021544,0.076229766,0.27442715,327.10266,-0.015119543,0.00026728713,0.00029176284,2.4024217,2.0762298
16.95,-2.3983634,0.075463265,0.27166775,324.73535,-0.016961705,0.0002785286,0.0001578959,2.3986418,2.0754633
17.0,-2.3946135,0.07467501,0.26883003,322.67874,-0.018561842,0.00028247602,1.0842022e-19,2.394896,2.074675
17.05,-2.3908994,0.073695935,0.26530537,326.683,-0.015441275,0.00027792787,-0.00018192486,2.3911774,2.073696
17.1,-2.3872387,0.0729867,0.26275212,321.0663,-0.019814238,0.0002636828,-0.00038787868,2.3875024,2.0729866
17.15,-2.383612,0.07200541,0.2592195,324.2694,-0.017317645,0.00023853929,-0.00061786146,2.3838506,2.0720055
17.2,-2.3800335,0.0711238,0.25604567,323.63422,-0.017810568,0.00020129593,-0.00087187317,2.3802347,2.0711238
17.25,-2.3765023,0.07029201,0.25305122,320.85208,-0.019975679,0.00015075125,-0.0011499139,2.3766532,2.070292
17.3,-2.37301,0.06926868,0.24936725,324.14203,-0.017411357,8.570382e-05,-0.0014519835,2.3730955,2.0692687
17.35,-2.3695717,0.068442896,0.24639441,320.24356,-0.020445902,4.9521796e-06,-0.0017780821,2.3695765,2.0684428
17.4,-2.3661733,0.0674204,0.24271344,322.5878,-0.018618118,-9.2705115e-05,-0.0021282097,2.3660805,2.0674205
17.45,-2.3628259,0.06647447,0.23930807,321.85754,-0.01918496,-0.00020846952,-0.0025023662,2.3626173,2.0664744
17.5,-2.359528,0.06555668,0.23600407,319.6979,-0.020865088,-0.00034354246,-0.0029005515,2.3591845,2.0655568
17.55,-2.3562732,0.064493686,0.23217729,324.31604,-0.017266268,-0.0004970744,-0.003240726,2.355776,2.0644937
17.6,-2.3530722,0.06370976,0.22935514,323.53262,-0.017874835,-0.0006641138,-0.0034408495,2.3524082,2.0637097
17.65,-2.3499074,0.0628989,0.22643602,327.794,-0.014554387,-0.00083765807,-0.003500922,2.3490698,2.0628989
17.7,-2.3467798,0.062239945,0.2240638,331.0049,-0.012052363,-0.0010107047,-0.0034209432,2.345769,2.06224
17.75,-2.3436823,0.06171824,0.22218567,333.67178,-0.0099743195,-0.0011762511,-0.0032009135,2.3425062,2.0617182
17.8,-2.3406072,0.061276574,0.22059567,337.75446,-0.006793787,-0.0013272947,-0.0028408328,2.33928,2.0612767
17.85,-2.337552,0.06102248,0.21968092,339.5871,-0.0053659757,-0.0014568331,-0.0023407012,2.3360953,2.0610225
17.9,-2.3345046,0.060783435,0.21882036,345.0684,-0.0010965782,-0.0015578637,-0.0017005185,2.3329468,2.0607834
17.95,-2.3314693,0.060847726,0.21905181,344.35605,-0.0016515015,-0.0016233837,-0.0009202848,2.329846,2.0608478
18.0,-2.3284245,0.060799353,0.21887767,351.66995,0.004044781,-0.0016463908,0.0,2.3267782,2.0607994
18.05,-2.325382,0.06111414,0.2200109,350.75522,0.0033317537,-0.0016198824,0.0010603358,2.3237622,2.061114
18.1,-2.3223188,0.06133937,0.22082174,357.09186,0.008266385,-0.0015368559,0.0022607227,2.320782,2.0613394
18.15,-2.3192425,0.061841045,0.22262776,358.17365,0.009107894,-0.0013903088,0.0036011604,2.317852,2.061841
18.2,-2.316137,0.062366176,0.22451822,362.65637,0.012598046,-0.0011732386,0.0050816494,2.3149638,2.0623662
18.25,-2.3130023,0.0630639,0.22703002,365.44568,0.0147690065,-0.00087864266,0.006702189,2.3121238,2.0630639
18.3,-2.3098302,0.063883714,0.22998136,368.2741,0.0169702,-0.0004995185,0.00846278,2.3093307,2.0638838
18.35,-2.3066125,0.06478009,0.23320831,372.70566,0.020419773,-2.8863418e-05,0.010363421,2.3065836,2.06478
18.4,-2.3033493,0.06590587,0.23726113,373.5146,0.021047538,0.000540325,0.012404115,2.3038898,2.0659058
18.45,-2.300024,0.06699397,0.24117827,379.84857,0.025978353,0.0012150493,0.014584859,2.301239,2.066994
18.5,-2.2966447,0.06841786,0.24630432,378.92706,0.025257824,0.002002312,0.016905654,2.298647,2.0684178
18.55,-2.2931907,0.06962645,0.25065523,376.16885,0.023107247,0.002897162,0.018888336,2.296088,2.0696266
18.6,-2.2896864,0.070554376,0.25399575,360.36957,0.010800667,0.0038707387,0.02005474,2.2935572,2.0705543
18.65,-2.286152,0.07085507,0.25507826,343.34247,-0.002460914,0.004882229,0.020404868,2.2910342,2.0708551
18.7,-2.282615,0.0703826,0.25337735,330.03534,-0.012823774,0.005890819,0.019938719,2.2885056,2.0703826
18.75,-2.2791197,0.069440745,0.24998668,309.98718,-0.028435715,0.0068556936,0.018656291,2.2859755,2.0694408
18.8,-2.2756858,0.067644835,0.2435214,296.3282,-0.03906997,0.0077360407,0.016557587,2.283422,2.0676448
18.85,-2.2723603,0.065370396,0.23533343,276.1375,-0.054790247,0.008491046,0.013642606,2.2808514,2.0653703
18.9,-2.2691638,0.062267914,0.2241645,261.34506,-0.06630464,0.009079895,0.009911348,2.2782438,2.062268
18.95,-2.2661397,0.05860206,0.21096742,242.82755,-0.080719054,0.009461774,0.0053638127,2.2756014,2.058602
19.0,-2.2633162,0.054228004,0.19522081,225.50122,-0.09420434,0.009595869,0.0,2.272912,2.054228
19.05,-2.2607267,0.049142025,0.17691128,209.44519,-0.10669889,0.009441366,-0.00618009,2.270168,2.0491421
19.1,-2.2584102,0.043480214,0.15652877,189.94211,-0.12187695,0.008957453,-0.013176457,2.2673676,2.0434802
19.15,-2.2563915,0.0369997,0.13319892,175.27646,-0.13328592,0.008103314,-0.020989101,2.264495,2.0369997
19.2,-2.2547157,0.029994639,0.107980706,155.3066,-0.14882489,0.006838136,-0.029618023,2.2615538,2.0299947
19.25,-2.2534065,0.022197869,0.07991233,139.15349,-0.16138977,0.005121105,-0.03906322,2.2585275,2.022198
19.3,-2.2525039,0.013762882,0.049546376,121.50158,-0.17512073,0.002911407,-0.049324695,2.2554152,2.013763
19.35,-2.2520404,0.0046531674,0.016751403,103.55682,-0.18907847,0.00016822833,-0.06040245,2.2522085,2.0046532
19.4,-2.2520497,-0.005147125,-0.01852965,85.81668,-0.20287555,-0.003149245,-0.07229648,2.2489007,1.9948529
19.45,-2.252566,-0.015642093,-0.056311537,68.37522,-0.21643873,-0.0070818267,-0.08500679,2.2454844,1.984358
19.5,-2.253625,-0.026829312,-0.09658552,51.10864,-0.22986442,-0.011670331,-0.09853337,2.2419546,1.9731706
19.55,-2.2552469,-0.037991483,-0.13676934,88.069565,-0.20105697,-0.016885897,-0.11008929,2.238361,1.9620085
19.6,-2.2573767,-0.04646005,-0.16725619,166.23824,-0.14016156,-0.022560319,-0.11688759,2.2348163,1.95354
19.65,-2.2598433,-0.05159265,-0.18573354,263.8546,-0.06412643,-0.028455716,-0.11892828,2.2313876,1.9484073
19.7,-2.26247,-0.052889798,-0.19040327,364.05325,0.013912387,-0.03433421,-0.11621137,2.2281358,1.9471102
19.75,-2.265065,-0.0502521,-0.18090755,463.71143,0.0915227,-0.03995791,-0.108736835,2.2251072,1.9497479
19.8,-2.2674322,-0.043671355,-0.15721688,562.8364,0.16871011,-0.04508895,-0.096504696,2.2223434,1.9563286
19.85,-2.269372,-0.033237014,-0.119653255,664.78937,0.2480925,-0.049489442,-0.079514936,2.2198825,1.966763
19.9,-2.27069,-0.018868066,-0.067925036,767.0609,0.32771528,-0.052921504,-0.05776757,2.2177687,1.9811319
19.95,-2.2711916,-0.0005030878,-0.0018111162,867.807,0.4061421,-0.055147257,-0.03126259,2.2160442,1.9994969
20.0,-2.270676,0.02178558,0.07842809,969.7797,0.48551622,-0.055928823,-2.7755576e-17,2.214747,2.0217855
20.05,-2.2689457,0.048019186,0.17286907,1072.502,0.5654659,-0.055028316,0.036020204,2.2139175,2.0480192
20.1,-2.2658057,0.07827869,0.28180328,1173.4312,0.6440107,-0.05220786,0.076798014,2.2135978,2.0782788
20.15,-2.261055,0.11251419,0.40505108,1274.5211,0.722672,-0.047229577,0.122333445,2.2138255,2.1125143
20.2,-2.254489,0.15057656,0.54207563,1381.1335,0.8056257,-0.039855577,0.17262648,2.2146335,2.1505766
20.25,-2.2459216,0.19282839,0.69418216,1480.9965,0.88331324,-0.029847987,0.22767714,2.2160735,2.1928284
20.3,-2.235146,0.23908521,0.8607068,1580.667,0.9608413,-0.016968923,0.2874854,2.218177,2.2390852
20.35,-2.221949,0.28898484,1.0403454,1692.8129,1.0480764,-0.0009805065,0.35205126,2.2209685,2.2889848
20.4,-2.2061691,0.34358007,1.2368883,1781.3579,1.1169189,0.018355144,0.42137477,2.2245243,2.34358
20.45,-2.1875489,0.40133992,1.4448237,1899.1935,1.2085645,0.04127591,0.49545586,2.2288246,2.40134
20.5,-2.1659458,0.4638486,1.6698549,1991.9227,1.2806443,0.06801967,0.57429457,2.2339654,2.4638486
20.55,-2.1411257,0.52915084,1.904943,2046.81,1.3232433,0.0987535,0.65505856,2.2398791,2.5291507
20.6,-2.1130195,0.595595,2.1441422,2040.7778,1.3183919,0.13350286,0.7349156,2.2465222,2.5955951
20.65,-2.081595,0.66147953,2.3813264,2032.2688,1.3116101,0.17222239,0.81386566,2.2538173,2.6614795
20.7,-2.0468824,0.7267638,2.6163497,2022.5494,1.3038844,0.21486674,0.8919087,2.261749,2.7267637
20.75,-2.0089176,0.7915568,2.8496044,2007.742,1.2921947,0.26139057,0.96904474,2.2703083,2.7915568
20.8,-1.9677399,0.8560499,3.0817795,1981.1537,1.2713279,0.31174853,1.0452738,2.2794886,2.8560498
20.85,-1.9233075,0.9182673,3.3057623,2010.5433,1.294061,0.36589527,1.1205958,2.289203,2.9182673
20.9,-1.8757792,0.9815828,3.533698,1979.8969,1.2700316,0.42378545,1.1950109,2.2995646,2.9815829
20.95,-1.8251922,1.046125,3.7660503,1884.7809,1.1957867,0.4853737,1.2685189,2.310566,3.0461252
21.0,-1.7713671,1.1062238,3.9824057,1919.6432,1.2227801,0.55061466,1.34112,2.3219817,3.1062238
21.05,-1.7145333,1.1671337,4.201681,1904.076,1.2104939,0.619463,1.412814,2.3339963,3.1671336
21.1,-1.6546913,1.2279831,4.420739,1867.9221,1.1821724,0.6918734,1.4836011,2.3465648,3.227983
21.15,-1.5917969,1.2867072,4.632146,1881.8,1.1928198,0.76780045,1.5534812,2.3595974,3.2867072
21.2,-1.5260079,1.3466291,4.847865,1831.8685,1.1537662,0.84719884,1.6224543,2.3732069,3.3466291
21.25,-1.4571985,1.4035065,5.0526233,1863.1531,1.1779712,0.9300232,1.6905204,2.3872216,3.4035065
21.3,-1.3855764,1.461974,5.2631063,1817.1304,1.1419615,1.0162282,1.7576795,2.4018044,3.461974
21.35,-1.3110766,1.5194142,5.469891,1783.2072,1.115376,1.1057684,1.8239316,2.416845,3.5194142
21.4,-1.2336037,1.5723926,5.6606135,1878.3463,1.1893173,1.1985987,1.8892767,2.4322026,3.5723927
21.45,-1.1535912,1.6315036,5.873413,1741.3252,1.0824287,1.2946734,1.9537148,2.4482646,3.6315036
